url,name,description
"magnet:?xt=urn:btih:48743f27da4726281eab081ef4faadd179d6fe4f&dn=Mad+Max+Trilogy%5B2007%5DDvDrip-aXXo&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/tapsi777",,
"magnet:?xt=urn:btih:e57735ae165956c7d7ac1d6a4ffd3a5349b01055&dn=Mad+Max+%281979%29+1080p+BrRip+x264+-+YIFY&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/YIFY",,
"magnet:?xt=urn:btih:196e63d5ccb5d6e2958566564f50bbf1d6f066ee&dn=Mad%2CMax.Trilogy.1979+-1985.1080p.BluRay.x264.anoXmous&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/[qusawa]",,
magnet:?xt=urn:btih:e21c421392a7634d5161ec171bdda8e0d35430e4&dn=Mad+Max+1%281979%29+BDrip+720p+Dublado+%2B+Legenda+dat2014&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,,
"magnet:?xt=urn:btih:ebe70ca3debeaf660bb871c4a2e4e9bc0000a405&dn=Mad+Max+2+%281981%29+1080p+BrRip+x264+-+YIFY&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/YIFY",,
magnet:?xt=urn:btih:bea7786d63edfc25efa02f78aad86636c282bd69&dn=Mad+Max+2+-+A+Ca%26ccedil%3Bada+Continua...+%281981%29+BDrip+720p+Dublad&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,,
magnet:?xt=urn:btih:92c07d9c31204b13253f9159e8253dee78984427&dn=Mad+Max+3+%281985%29+BDrip+1080p+Dublado+datljs2014&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,,
"magnet:?xt=urn:btih:a56299f1806daa8f6d5fd65f92b31927bdec904b&dn=Mad+Max+2+%281981%29+720p+BrRip+x264+-+YIFY&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/YIFY",,
"magnet:?xt=urn:btih:c410511f16f5b8e4a7a8597b0ef88b13ab67da09&dn=Mad+Max+%281979%29+720p+BrRip+x264+-+YIFY&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/YIFY",,
"magnet:?xt=urn:btih:5d82b22654be3d767b7fea52d42a974ff2d58563&dn=Mad+Max+3+-+Beyond+Thunderdome+%281985%29+%28Mel+Gibson%29&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/JayRay",,
"magnet:?xt=urn:btih:22107dd0804748068d2d3b8e0e83dfa4fe0abf5f&dn=Mad+Max+2+-+The+Road+Warrior+1080p+Best+Quality+murdoc47&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/murdoc47",,
"magnet:?xt=urn:btih:c557567cf0de1f924ba055a947b11e10c622a4be&dn=Mad+Max+2+-+The+Road+Warrior+%281982%29+%28Mel+Gibson%29&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/JayRay",,
magnet:?xt=urn:btih:8871fff21f1cd5e0b8f0511ced3ad026bb54c193&dn=Mad+Max+2+-+The+Road+Warrior+%281981%29+1080p+BluRay+x264+Dual+Audio&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,,
"magnet:?xt=urn:btih:79a327ef12883fd92ab432fda77d92d216bd4d3d&dn=Mad+Max+Trilogy+720p+Boxset+%5BRelease-Lounge+H264%5D&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/neon",,
magnet:?xt=urn:btih:e0e66df7b08cf8ed30d8c4dfa63eb4e14ed4a534&dn=Mad+Max+Beyond+Thunderdome+%281985%29+720p+BrRip+x264+%5BDual+Audio%5D+%5B&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,,
"magnet:?xt=urn:btih:e8f3a2268796103bdead325d8716004dbf637d12&dn=Mad+Max+3+-+Beyond+Thunderdome+1080p+Best+Quality+murdoc47&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/murdoc47",,
"magnet:?xt=urn:btih:0692d00d7fbcfea309356bb9b118df4bba2d40e3&dn=Mad+Max+Trilogy++Xvid++NL+subs&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,//piratebaytorrents.info/6665507/Mad_Max_Trilogy__Xvid__NL_subs.6665507.TPB.torrent,/user/knakworstje",,
"magnet:?xt=urn:btih:28c0f1c059a035e2b3ae7cb16ddea19d3c088ca8&dn=Mad+Max+trilogy+1979-1985+BDRip+multisub+1080p-+HighCode&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/HighCode",,
magnet:?xt=urn:btih:34c60ff39d9ec4d14b4fd426df876d38823ffa0e&dn=Mad+Max+%281979%29+720p+BrRip+x264+%5BDual+Audio%5D+%5BHindi-English%5D+Loki&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,,
"magnet:?xt=urn:btih:7b8e45b505a2d48defe01b2c6448289fc5327096&dn=My.Cat.From.Hell.S02E02.Mad.Max.HDTV.MW.XviD.avi&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,//piratebaytorrents.info/7085143/My.Cat.From.Hell.S02E02.Mad.Max.HDTV.MW.XviD.avi.7085143.TPB.torrent,/user/tonyisaac",,
"magnet:?xt=urn:btih:b7d87496853a3bcbeaaec41a6ade5acb28968376&dn=Mad.Max.3.1985.BDrip.720p.Dublado.SenhoreSTorrenT&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,//piratebaytorrents.info/9415322/Mad.Max.3.1985.BDrip.720p.Dublado.SenhoreSTorrenT.9415322.TPB.torrent,/user/SenhoreS",,
"magnet:?xt=urn:btih:fe5c67e0fd0d640fd105cc6b263a7db1e55ad28e&dn=Mad+Max+Trilogy+1080p+BDRip+AAC+x264-tomcat12&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/tomcat-12",,
magnet:?xt=urn:btih:13ebc6645a720ccf4a9fb147871032ab738a551b&dn=Mad+Max+Beyond+Thunderdome+%281985%29+1080p+BluRay+x264+Dual+Audio+%5B&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,,
"magnet:?xt=urn:btih:c3a2734a2938ecee50c9312a7ef157fc9785a620&dn=Mad+Max+1080p+Best+Quality+murdoc47&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,//piratebaytorrents.info/9332754/Mad_Max_1080p_Best_Quality_murdoc47.9332754.TPB.torrent,/user/murdoc47",,
"magnet:?xt=urn:btih:59f2d0eea3fdba7535cb44d00fce43795807bdbe&dn=Mad+Max+2+The+Road+Warrior+%28BDrip+1080p+ENG-ITA-FRA-GER-SPA%29+Mul&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,/user/black mamba TNT",,
"magnet:?xt=urn:btih:d2d17c3c3827d52bf6da3e2434af7fb0f842e57e&dn=Mad+Max+2+The+Road+Warrior+%281981%29+1080p+BDRip+AAC+x264-tomcat12&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,//piratebaytorrents.info/8612005/Mad_Max_2_The_Road_Warrior_(1981)_1080p_BDRip_AAC_x264-tomcat12.8612005.TPB.torrent,/user/tomcat-12",,
"magnet:?xt=urn:btih:22a9c3d29d849a4925c5ba13079db6c6b1cd76d1&dn=Mad+Max+-+Discography+%281982-2010%29+%5Bmp3%40320%5D+&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,//piratebaytorrents.info/7075110/Mad_Max_-_Discography_(1982-2010)_[mp3_320]_.7075110.TPB.torrent,/user/zibbik",,
"magnet:?xt=urn:btih:5f8b97c105d56fefaa0434bc327738c370b23334&dn=Mad+Max+%5BHDRip%5D%5BAC3.HDRip%5D%5BTorrentmas.com%5D&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,//piratebaytorrents.info/4877997/Mad_Max_[HDRip][AC3.HDRip][Torrentmas.com].4877997.TPB.torrent,/user/nahla",,
"magnet:?xt=urn:btih:620c0eaaa333a8ee1d47cead517776fd8d81bc83&dn=2+Mad+Max+OST%5C%27s%3A+The+Road+Warrior%2FBeyond+Thunderdome&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,//piratebaytorrents.info/4712279/2_Mad_Max_OST__s__The_Road_Warrior_Beyond_Thunderdome.4712279.TPB.torrent",,
"magnet:?xt=urn:btih:73aeab67e39ba851feb3618a352734c1c0569a7a&dn=%5BDvdRip-Xvid-Ita-Mp3%5DMad+Max+-+Oltre+la+sfera+del+tuono%5Bsurvival&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80&tr=udp%3A%2F%2Ftracker.publicbt.com%3A80&tr=udp%3A%2F%2Ftracker.istole.it%3A6969&tr=udp%3A%2F%2Ftracker.ccc.de%3A80&tr=udp%3A%2F%2Fopen.demonii.com%3A1337,//piratebaytorrents.info/5270053/[DvdRip-Xvid-Ita-Mp3]Mad_Max_-_Oltre_la_sfera_del_tuono[survival.5270053.TPB.torrent,/user/misafor",,
